Bleh	CD4.positive..alpha.beta.T.cell	CD14.positive..CD16.negative.classical.monocyte	mature.neutrophil	cytotoxic.CD56.dim.natural.killer.cell	memory.B.cell	CD38.negative.naive.B.cell	macrophage	memory.CD4.positive.alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
LOC100132249	0.947368	0.822086	0.904762	0.906122	0.917526	0.954128	0.865396	0.866873	0.941176
ATG5	1.35618	1.246914	1.247312	1.330396	1.366337	1.281818	1.344418	1.483516	1.4132
ZNF350	1.554622	1.116022	1.605735	1.175337	1.258537	1.407725	1.069767	1.251462	1.183908
PYCARD-AS1	0.861386	0.939271	0.988636	0.954887	0.995781	0.988235	0.916416	0.905882	0.928302
UBE2O	1.137756	1.071182	1.04918	1.128415	1.275362	1.434343	0.962457	1.148936	1.142857
SPINK2	0.962406	0.610343	0.5035	0.803397	0.85034	0.991736	0.669546	0.962343	0.946746
EYA3	1.066667	1.065789	1.304348	1.046875	0.993103	1.059524	1.051471	1.0	1.009524
SLC35B4	1.030075	1.0	0.831988	0.984127	0.96	0.988506	1.105263	0.989247	0.990363
MPND	1.0	1.07931	1.04918	1.24359	1.057143	0.994286	1.341999	1.057644	1.045872
CALHM1	0.524746	0.475518	0.506105	0.808889	0.828924	0.726833	0.989362	0.681668	0.740797
USE1	1.1875	1.12069	1.04	1.125	1.315315	1.283784	1.08	1.217573	1.217822
CALHM2	0.921627	1.34715	0.786492	1.406998	1.031111	0.826417	2.549856	1.130435	1.115568
TDRD7	1.047619	1.191011	1.397727	1.082192	1.099237	1.165266	1.066667	1.053846	1.057216
ZNF891	0.988067	0.836501	0.899561	0.878109	0.930612	0.951515	0.802863	0.916667	0.916129
ZUFSP	1.156069	1.090196	1.040541	1.074074	1.033435	1.096296	1.058824	1.055556	1.073394
HLA-DQB1-AS1	0.307246	0.909871	0.750731	0.784431	0.896552	0.912088	0.601557	0.254911	0.75
MZF1	1.092718	1.04386	1.154343	1.037228	1.186147	1.189189	1.013774	1.063545	1.059524
ZNF358	0.928571	0.991667	0.683121	0.995556	0.980694	0.977778	0.974228	0.924658	0.963755
SNORA11C	0.306252	0.966667	0.521508	0.242564	0.57112	0.388646	1.012821	0.250083	0.391511
SNORA11B	1.084112	14.895602	11.576289	20.851765	23.57992	19.585615	15.073269	17.316555	21.781946
OAZ2	1.036364	2.728023	5.891283	1.178218	1.256039	1.272727	1.742977	1.129032	1.134615
OAZ3	0.749403	0.769716	0.524746	0.850004	0.835165	0.776042	0.888889	0.83237	0.84399
OAZ1	14.27695	33.994743	42.429668	16.624035	17.724371	17.582792	48.102612	15.880584	17.582792
TPPP	0.779541	0.724866	0.938889	0.804598	0.805654	0.761905	0.564777	0.959005	0.900302
FAM26F	1.011661	3.070601	1.488372	1.166667	2.940427	4.608667	0.87399	1.107143	1.03125
ZNF429	1.083056	1.068559	2.355769	1.071429	1.061453	1.072848	1.0	1.045977	1.101449
HAVCR1	1.017241	0.818713	0.733311	0.940397	0.569352	0.763006	0.951899	0.888889	0.850174
HAVCR2	0.963134	1.45653	0.942029	3.08485	0.858696	0.890244	8.582467	0.911628	0.93401
FXYD6	0.63256	1.237852	0.764151	0.23994	0.568935	0.763127	1.082192	0.245421	0.416163
FXYD7	0.940711	0.737318	0.525821	0.860927	0.914425	0.846701	0.698908	1.0	0.966667
TBC1D31	1.204082	1.060241	0.996481	2.991548	1.038674	1.044772	1.090909	1.135802	1.315789
FXYD5	9.44245	6.549711	1.33871	4.615832	5.322469	5.5338	6.5716	10.501563	5.354988
FXYD2	1.04918	0.884211	0.709194	0.647196	0.846906	0.910256	0.995885	0.941748	1.251462
MTBP	1.044814	0.914518	0.95941	0.990196	1.002446	1.041509	0.932462	0.975105	0.978417
FXYD1	0.811594	0.777778	0.52681	0.797814	0.951807	0.875	0.887574	0.954315	0.872521
PPTC7	1.223529	1.221239	1.690323	1.15989	1.121711	1.284314	1.03681	1.09491	1.095436
MAFK	1.083333	1.162304	1.255102	1.079467	1.097561	1.140845	1.090909	1.176	1.121076
FBP1	0.972424	1.514706	1.013453	1.0	0.832808	0.922977	11.404223	0.84882	0.875
CREBL2	1.37657	1.33888	1.059603	1.165829	1.22449	1.146406	2.346457	2.3	1.475178
MAFB	0.484311	2.574428	1.008669	0.711424	0.566878	0.776398	1.17935	0.713755	0.701023
PLIN5	0.775654	0.9125	1.870377	0.230942	0.811243	0.392298	0.60875	0.779487	0.819392
PLIN2	1.379053	4.209212	0.970297	1.269408	1.15493	1.003717	8.623757	1.666985	1.3065
PLIN3	1.02027	1.867894	2.331027	1.116418	1.295652	1.086022	3.235912	1.13714	1.057073
MAFF	0.966667	1.94958	1.380282	1.283333	0.954023	0.962963	2.591452	1.04918	0.990698
MAFG	0.953448	1.194872	1.066667	0.917844	0.99249	0.964158	1.089005	0.941935	0.900213
FASTK	1.979513	1.318681	1.091892	2.02915	2.849096	2.629268	1.557312	2.609654	2.401197
SMAP2	7.006886	7.304556	25.366495	2.480441	8.457529	14.142048	1.67952	5.663708	4.047399
TGFBRAP1	1.086971	1.111111	1.0	1.096552	1.103448	1.094629	1.118644	1.087558	1.139241
KDM4B	1.061856	1.227586	3.50462	1.125	2.554259	1.682324	0.999303	1.03139	1.05102
RBPJ	1.702264	3.428571	5.034274	1.118812	1.201149	1.229856	1.424528	1.345455	1.311691
KDM4A	1.147492	1.221818	1.289855	1.278351	1.222222	1.253333	1.150327	1.131783	1.205704
SNRNP35	1.470356	1.160053	1.406998	1.281818	1.330881	1.296966	1.279188	1.257862	1.270936
MED14	1.275362	1.197674	1.335259	1.113043	1.181159	1.987592	1.04186	1.056569	1.054688
URI1	4.105263	1.368984	1.019231	2.887279	1.992026	1.830386	1.321375	3.404636	3.461595
MED15	1.560831	1.524686	1.847141	1.52439	1.264368	1.403175	1.167568	1.671742	2.562241
ZNF689	1.045455	1.0	0.934579	1.005236	1.005714	1.006289	0.930447	1.028169	1.0
CCR10	0.775773	0.719779	0.849515	0.786079	0.8691	0.780669	0.748387	0.989899	0.884106
MED17	2.342857	1.157895	1.343834	1.221622	1.350154	1.653266	1.189189	1.275862	1.28
WDR55	1.184116	1.112971	1.264368	1.157107	1.087558	1.082803	1.155844	1.12069	1.149254
RBP1	0.74339	0.621118	0.507105	0.22409	0.782979	0.394095	0.912281	0.237682	0.522038
LOC100289361	0.905405	0.916667	0.866947	0.940092	0.902479	0.894737	0.8691	0.891386	0.930851
TWF2	1.27027	2.775456	2.26238	2.863947	1.691426	1.159468	4.534368	2.174671	2.438452
RBP7	0.257632	3.285714	2.097821	0.21834	0.565584	0.803751	1.006135	0.726833	0.520341
WDR53	1.052083	0.988417	1.18155	1.016129	1.027356	1.0	0.985915	1.168831	1.058296
TOB1-AS1	0.907997	0.940351	1.114823	0.902098	0.98	0.938272	0.861111	0.969697	0.951232
KRAS	1.289157	1.284832	1.719493	1.216076	1.164983	1.094253	1.070968	1.164384	1.288107
ACYP1	1.222222	0.95625	0.917686	1.062271	1.21673	1.090909	1.019608	1.174242	1.088125
ACYP2	1.076923	1.032967	1.069519	1.099853	1.282051	1.22314	1.039301	1.060241	1.068286
ACSL3	1.352684	1.256198	1.490909	1.267081	1.189655	1.326914	3.66	1.111111	1.22973
ARPC1A	1.276923	1.474627	1.653266	1.283582	1.5027	1.345869	1.646409	1.27202	1.388795
ACSL1	0.997429	7.114175	34.194351	1.002825	1.048035	1.022472	10.122792	0.973978	1.0
ACSL6	1.577024	0.79002	0.778626	0.831423	0.76	0.753927	0.913801	1.296966	1.373134
ACSL4	1.112727	2.662023	3.335124	1.2	1.189474	1.14094	4.286784	1.197802	1.240964
ACSL5	1.288107	1.266409	1.128492	1.856178	1.312306	1.303591	1.294872	1.460317	1.863047
EGFL7	0.868885	0.862069	0.725664	0.747262	0.564777	0.398248	1.307143	0.234624	0.731271
CHTF8	1.405797	1.235294	1.280632	1.396825	1.33888	1.346157	1.285714	1.267176	1.263158
ARPC1B	4.096535	16.563343	13.004357	10.936911	11.249943	6.405697	25.181545	12.214901	13.424394
ZNF890P	1.045383	0.811026	0.909091	0.868687	0.812969	0.865022	0.799031	0.963303	0.874126
CYTIP	16.712027	8.27096	17.522024	7.90673	5.051794	7.92198	1.387255	10.367122	8.679783
EEF1D	31.258387	13.541043	8.951418	19.585615	20.953472	21.352081	9.526851	22.65826	22.768034
EGFL8	1.020408	0.892308	0.853524	0.970492	0.842697	0.864865	0.78534	0.928073	0.973333
KLRC1	0.836364	0.700246	0.672096	5.204869	0.564234	0.399378	0.22552	0.233481	1.282409
TRIM39	1.089552	1.082803	1.379888	1.060372	1.12987	1.115044	1.0	1.076923	1.096774
IL20RB	0.914573	0.87931	0.986494	0.903955	0.895522	0.851064	0.840827	0.886667	0.894737
ANXA2R	1.532742	0.978495	1.0	1.584	1.153846	1.240256	0.897243	1.639594	1.710644
RPL9	89.090126	26.282797	3.247152	29.407534	30.801525	30.582516	20.851765	39.297291	34.555042
RPL6	44.114819	23.696915	2.124224	24.040968	22.363636	21.781946	16.013569	25.078686	25.366495
RPL7	58.966885	29.025448	2.107143	28.458485	26.846832	26.282797	19.824181	30.801525	28.458485
HP	0.637009	1.259259	1.064151	0.487179	0.563545	0.799191	0.716244	0.222599	0.723158
RPL5	43.664116	18.94422	1.224138	19.128822	23.049971	22.207039	14.761943	25.366495	23.57992
TMEM120B	0.965517	0.885719	0.882129	0.95098	0.920245	0.904564	0.947644	0.941176	0.953947
KLRC3	0.742374	0.727954	0.705055	1.582264	0.55164	0.401681	0.22409	0.221835	1.003891
G6PC3	0.988902	1.206728	0.88184	1.141762	1.076028	1.067669	1.37536	1.012821	1.033962
TMEM120A	1.042105	1.180328	2.101266	1.072917	1.058824	1.036937	1.039773	1.075862	1.117188
FEN1	1.0	0.965174	0.976352	1.219858	1.095092	1.054381	1.117188	1.077844	1.069182
ADAM8	1.131868	3.29752	15.014208	6.850204	2.444938	1.288462	1.030928	2.754212	3.203295
SNX12	1.12963	1.173333	1.148093	1.3	1.223404	1.196347	1.80808	1.294643	1.242236
CTIF	0.809946	1.06087	0.971559	0.934783	0.96007	0.948718	1.078652	0.875	0.892
KREMEN1	0.358582	0.873786	1.40566	0.624549	0.537391	0.402521	0.837438	0.298289	0.546253
ADAM9	0.910345	1.793872	1.277393	0.946363	0.91358	0.962264	6.778667	0.949495	0.979079
LUC7L	4.12901	1.616162	1.349169	1.95023	2.769814	3.639311	1.260417	2.528634	2.574428
NEK11	0.956522	0.886228	1.0	0.887372	0.932806	0.923572	0.932203	0.967509	0.928177
C14orf37	0.853524	0.853735	0.957447	0.897527	0.976471	0.906516	0.803419	0.860008	0.912676
CYGB	0.65467	0.373099	0.895238	0.740975	0.867168	0.875417	0.986728	0.734305	0.769874
NEBL	0.831169	1.19708	1.535528	0.623933	0.53435	0.425419	0.222599	0.797307	0.698619
SCD	0.916031	0.888889	0.918454	0.985386	0.902439	0.912134	12.184875	0.845921	0.954166
MNT	1.089606	1.245902	1.856178	1.0	1.0	1.038251	0.97619	1.05036	1.022961
LOC101928891	0.502172	1.006012	0.838235	0.820513	0.822785	0.426886	0.949367	0.292271	0.729032
ZNF585A	1.087248	1.021102	1.159332	1.126984	1.091787	1.137615	1.091463	1.085714	1.125
MT1H	0.365551	0.749154	0.515549	0.618573	0.533858	0.42735	0.977099	0.28413	0.538429
SCX	0.800895	0.801728	0.645981	0.834286	0.993377	0.907407	0.816754	0.861789	0.860377
ERMAP	0.972603	1.115942	1.076923	0.950265	0.953237	0.963134	0.97023	0.962963	0.955556
TSC1	1.409962	1.169118	1.254019	1.063077	1.115568	1.248408	1.115942	1.067308	1.066246
FLYWCH2	1.068627	1.078947	1.0	1.169492	1.225804	1.070423	1.151149	1.183442	1.175627
TPP2	7.708054	2.378445	1.21875	2.743315	1.520636	2.439559	1.583562	2.661038	3.07619
FLYWCH1	1.206433	1.064935	0.939866	1.109185	1.119565	1.057216	1.078067	1.142857	1.097826
RCN3	0.946266	1.169333	2.032193	0.829324	0.888889	0.857503	0.93578	0.915825	0.875
RCN2	1.309976	1.003717	1.02108	1.26749	1.119403	1.2749	1.251142	1.150579	1.205095
STRIP1	1.722741	1.285714	1.715811	1.437791	1.730456	2.364039	1.257699	1.352462	1.482993
FPGT-TNNI3K	0.890826	0.805085	0.869565	0.82716	0.922156	0.885572	0.863071	0.840764	0.83004
MN1	0.701023	0.892157	0.861736	0.780544	0.740525	0.808824	0.677506	0.745846	0.786885
RHOQ	1.05044	4.711703	3.789474	1.31556	1.933764	4.133333	4.935168	1.024793	1.087558
DNAJC30	0.968641	0.921569	0.909091	0.988506	1.0	1.018519	0.955158	0.985008	0.984127
SLC25A51	1.310505	1.142385	1.185567	1.25	1.151515	1.120253	1.393258	1.271186	1.251232
RHOU	0.835	1.235023	0.974359	0.826087	0.741098	0.4479	0.948837	0.968502	1.129412
ANKRD27	1.073545	1.157344	1.193551	1.144928	1.109677	1.085714	1.053097	1.122945	1.159763
ANKRD26	1.071182	0.965517	0.976471	0.971751	1.0	1.025126	0.961355	0.995025	0.987309
RHOH	7.622312	0.996283	0.991112	1.483516	6.084373	6.654056	0.762825	5.799868	4.408376
ANKRD23	1.0	0.875417	0.941667	0.956356	0.949833	0.967213	0.843393	0.978543	0.982759
ANKRD22	0.769608	0.936264	1.08457	0.775148	0.536833	0.448647	0.655618	0.753927	0.742978
ACO1	0.978723	1.003065	0.941176	0.990654	0.953642	0.963755	2.39459	0.952681	0.964286
RHOB	0.954545	3.588288	4.010638	1.066667	4.133333	1.794448	1.017038	0.930233	1.062937
PTGES	0.583896	0.909535	1.009259	0.626478	0.527783	0.449351	0.917526	0.272958	0.70228
ACO2	1.368078	1.738119	1.246753	1.740922	2.270951	1.962264	3.163562	1.688889	1.570621
LINC00926	0.91121	0.943231	0.848315	0.918367	11.341742	18.264601	0.844944	0.867133	0.867168
RHOF	1.712707	1.150707	1.321375	3.447239	1.403175	1.216783	3.81544	2.121064	2.451252
ANKRD29	0.847458	0.743129	0.540917	0.768189	0.527273	0.450172	0.900662	0.85124	0.765306
ANKRD28	1.574691	1.172775	1.271605	1.258427	1.225806	1.445322	2.065463	1.855203	1.258238
TMEM67	1.0	0.869136	0.942675	0.907801	0.973333	0.955975	0.885496	0.987805	0.96124
FCGR1CP	0.318681	0.984848	1.22	0.623188	0.52681	0.451496	0.945338	0.265806	0.506105
TMEM65	1.081074	1.045685	1.253918	1.0	0.992593	1.004975	0.9875	1.082803	1.019048
TMEM64	0.959005	0.973404	0.957943	1.19603	1.074766	1.005813	1.006711	1.037228	1.057143
TMEM62	1.099434	1.2	1.123509	1.195312	1.538462	2.675889	1.19603	1.089888	1.208591
AZIN2	0.981132	0.727811	0.761905	0.944439	0.852417	0.816754	0.780876	1.002257	0.960784
TMEM69	1.143791	1.155429	1.092385	1.046025	1.095238	1.085714	1.222954	1.060241	1.050037
TMEM68	1.048626	0.994783	1.052008	1.023438	1.0	1.006803	1.076087	1.044814	1.037398
ITM2C	1.069767	0.94375	0.934274	0.827293	5.86114	1.178908	0.901554	1.147826	1.184783
ITM2B	21.066572	17.907755	72.072647	11.090909	4.949917	6.413646	11.693934	14.107063	13.396599
ITM2A	4.502564	0.904762	0.862649	3.493752	1.063636	1.134454	0.59625	7.717745	3.21
XPNPEP3	1.060976	1.006623	1.127451	0.991071	1.0	1.037594	0.995816	0.989899	0.979592
TNFRSF11A	0.815642	0.734613	0.802632	0.92233	0.526437	0.453044	0.984894	0.876543	0.762825
ZNF70	0.903226	0.859983	0.879464	0.920455	0.91791	0.963504	0.858974	0.863636	0.899408
CIR1	2.33211	1.378788	6.158964	1.226804	1.326203	2.661038	5.030237	1.284768	1.283537
UGT8	0.616747	0.383792	0.821101	0.741308	1.071429	1.216374	0.589887	0.792793	0.805825
P2RY10	2.393245	0.875622	1.429525	1.172161	5.085687	5.960396	0.474538	3.626401	2.711898
SMC4	1.581028	1.33746	1.97235	1.451282	1.248869	1.489627	1.307393	1.670383	1.575761
TRIM38	1.072464	1.272727	1.503944	1.072555	1.266932	1.419795	1.084322	1.055961	1.07772
PYROXD1	2.746153	1.342188	1.112195	1.29928	1.2875	1.996159	1.215385	1.67295	1.461756
SMC6	1.096774	1.083969	1.105455	1.107143	2.27964	2.704466	1.093454	1.078891	1.107692
PAXBP1	3.07619	1.566329	1.142857	1.271676	1.268571	1.382716	1.246753	1.336493	1.3291
OGFOD1	1.164022	1.011933	1.023256	1.088608	1.069767	1.060345	1.157895	1.142079	1.134921
ZNF629	0.962656	0.981651	0.89769	0.88	0.924528	0.947589	0.948148	0.878788	0.883891
OGFOD3	1.054852	1.051613	0.954733	1.107143	1.101449	1.028721	1.143662	1.088372	1.08
OGFOD2	1.031847	1.0	1.086294	1.035573	1.035398	1.003367	1.007042	1.046025	1.011321
ZNF624	1.0	0.948905	0.981965	1.0	0.982857	1.004219	0.971698	0.993789	0.999303
ZNF625	0.906752	0.874667	0.7	1.003442	0.976744	0.957308	0.940741	0.865759	0.901699
ZNF626	1.058824	0.86884	1.079545	1.070312	1.072464	1.170455	0.931298	1.004831	1.046296
ZNF627	1.06383	0.987578	1.067797	1.015625	1.166667	1.093525	1.003922	1.033845	1.026
ZNF620	0.913873	0.876914	0.920755	0.941429	0.892562	0.913019	0.958333	0.895775	0.906933
ZNF621	1.071429	1.042683	1.004495	1.047619	0.998682	1.070588	1.069519	1.014085	1.048934
ZNF622	1.282051	1.25	1.306324	1.404762	1.464219	1.283951	1.522495	1.635371	1.450237
ZNF623	1.101449	0.995984	1.031579	1.048722	1.052265	1.041667	0.995556	1.022422	1.048951
NEURL1	0.828358	1.013575	0.846154	0.804428	0.875	0.719779	0.689325	0.830986	0.815789
NEURL2	0.919192	0.859649	0.909722	0.866397	0.88077	0.914981	0.874552	0.916497	0.892857
UGT2B17	0.606061	0.367126	0.395047	0.617141	0.843602	1.220588	0.221835	0.633324	0.213991
NEURL4	1.238983	1.098901	1.207692	1.125874	1.24234	1.181435	0.994083	1.096265	1.144
TRIM32	0.986667	0.862559	0.654129	1.025641	1.007958	0.984733	0.995434	1.0	1.012106
RPL4	95.148331	39.714817	1.295377	17.252443	20.749289	21.066572	28.458485	24.341082	20.851765
APAF1	1.154763	2.480441	4.092976	1.283951	1.185282	1.147826	1.165266	1.142857	1.248555
OR2A7	0.915778	0.272124	0.857732	0.765714	0.892857	0.912181	0.767347	0.83206	0.889908
TRIM37	1.173077	1.030043	1.138462	1.117647	1.146789	1.134843	1.069182	1.180952	1.146466
MANBAL	0.977011	0.994475	1.144517	0.963455	1.032892	1.0	1.063158	0.979381	0.993165
RPL3	56.284504	16.971537	1.822414	29.755962	28.458485	27.536625	13.131145	32.492756	33.234444
MLXIP	1.245098	1.27551	1.292515	1.00941	1.076923	1.212389	0.975727	1.059524	1.029851
RNA5S9	1.357742	1.024631	1.223404	13.720764	12.317045	10.339161	10.148181	15.954657	11.763139
TRIM35	1.151515	0.994924	1.066667	1.231939	1.069565	1.031496	1.197531	1.310085	1.302326
ADA	1.180851	0.989967	0.756757	1.925154	0.911765	0.926829	0.913907	1.291925	1.255724
ADO	1.02963	1.05814	0.944785	1.089278	1.064151	1.022727	1.844802	1.063735	1.051948
ADM	0.754478	2.071685	5.569672	0.716244	0.53799	0.756522	0.995874	0.800434	0.721664
ADK	1.264151	1.320528	1.243243	1.0625	1.375661	8.15795	1.536219	1.279412	1.222222
COMMD3-BMI1	0.977778	1.307692	1.0	1.079545	1.267442	1.126059	1.574691	1.153446	1.122449
FHDC1	0.726531	0.722973	1.036692	0.774328	0.80663	0.817956	0.669276	0.734899	0.751534
RASGRF1	0.085117	0.677966	0.376632	0.601164	0.970492	0.83004	1.068966	0.640392	0.1197
RASGRF2	1.535528	0.803532	0.816054	0.996516	0.74869	0.821752	0.623933	1.121212	1.075862
ZNF480	1.041096	0.990654	0.967742	0.996721	1.0125	1.063291	0.887372	1.00578	1.050847
TTLL12	1.008264	1.071429	1.079137	1.053335	1.0	0.979798	1.146939	1.033058	1.031111
VIPAS39	1.107143	1.083333	1.243781	1.066246	1.065	1.10755	1.144444	1.062199	1.059459
ZNF483	1.258427	0.793814	0.736842	0.930556	0.983467	0.955773	0.651311	1.035176	1.061856
ZNF484	1.23301	1.0131	1.056995	1.068493	1.066667	1.191398	0.938144	1.056666	1.069444
LOC100128494	0.805755	0.89897	0.921986	0.960573	0.966667	0.954839	0.854981	0.956522	0.956584
ZNF486	1.006711	0.890365	1.269231	0.973707	1.01829	1.0	0.932692	0.980392	0.976622
DECR2	0.979516	0.966039	0.973262	0.931109	0.947712	0.955665	0.987654	0.916201	0.904412
BRE	1.263736	1.321836	1.46367	1.248408	1.224615	1.26506	1.325026	1.192982	1.214286
S100A2	0.684993	0.779116	0.90535	0.771703	0.81407	0.455555	0.888889	0.814545	0.86385
ACVR1	1.044944	1.0	0.969982	0.912281	0.909091	0.908189	1.04375	1.117647	0.981132
SLC25A2	0.852941	0.692308	0.986486	0.814815	0.906516	0.945205	0.668317	0.833631	0.817956
KALRN	0.94898	0.772455	0.676399	0.890365	0.547332	0.456406	0.930233	0.955665	0.83237
JUNB	19.418188	24.341082	29.025448	9.892986	17.195932	14.329029	4.33552	20.435163	13.196543
UROS	1.299465	1.203747	0.884848	1.56901	1.390366	1.285714	1.927088	1.382199	1.409557
JUND	3.413993	6.5716	3.739101	4.525885	12.967415	11.341742	1.662992	7.527119	5.440188
HIST1H2AM	1.239819	1.169591	1.099434	9.243089	3.825257	1.266667	2.49129	4.568588	5.287323
HIST1H2AL	0.987309	1.161616	1.124246	2.507625	3.102708	1.415742	1.878779	1.300176	1.412587
HIST1H2AI	1.138075	1.0	1.150215	8.068518	5.61803	1.635371	3.892456	2.865682	4.789084
HIST1H2AH	1.047619	0.963934	1.049604	5.187961	1.870574	1.333333	2.206989	3.397984	4.108196
HIST1H2AK	4.316322	1.072464	1.2	10.193464	6.515964	3.953625	1.244506	9.333333	8.355882
HIST1H2AJ	0.908213	0.823864	1.007547	2.171068	1.273684	0.948387	1.333877	1.613252	2.589926
HIST1H2AE	7.537749	1.651603	1.238806	14.895602	11.311512	7.346112	5.419286	13.043061	12.676141
HIST1H2AD	2.603015	1.246377	2.155279	13.658456	7.694904	5.243593	4.067905	9.69945	10.389113
HIST1H2AG	1.222222	0.880899	1.0	2.0	1.553696	1.229303	1.213483	2.977899	2.310184
SWSAP1	0.941176	0.964286	1.036269	0.96	0.972891	0.941772	0.923077	0.95	0.934498
HIST1H2AC	2.818182	1.6894	9.298759	6.914815	4.897526	3.63343	2.376302	6.654056	5.549792
HIST1H2AB	1.009666	0.910891	1.056911	3.566556	1.13	0.976077	1.429525	2.221238	1.673658
THAP11	1.558684	1.236842	1.077982	1.715811	1.672202	1.350603	1.096774	2.025616	1.893941
PRPF19	1.363636	1.395598	1.0	1.865272	2.24176	1.418699	1.319882	2.098793	2.087912
PRPF18	1.520901	1.348933	1.465116	1.442748	1.399486	1.35618	1.293413	1.51515	1.47191
HIGD1A	1.256881	1.564232	1.477273	1.97235	1.291667	1.173077	3.793588	1.967213	1.924207
RUNDC1	1.0	1.05098	1.290961	1.014493	1.139013	1.101124	1.0	1.013953	1.037313
IDNK	1.039514	0.971746	0.940503	1.107843	1.069124	1.008696	1.122172	1.048783	1.044772
FAM179A	0.853735	0.890756	0.866873	1.106383	0.808081	0.828924	0.916667	0.891892	1.0
FAM179B	1.116866	1.012346	1.051659	1.036525	1.058824	1.208955	1.026489	1.044944	1.02381
SNORD9	0.108685	0.28658	8.059053	0.615487	0.545227	0.45701	0.220462	0.627291	0.009412
TRAF1	1.721751	1.243671	0.96	1.092614	0.983784	1.003279	1.0	1.88356	1.796093
TRAF2	1.028381	0.934948	1.018182	1.02381	1.055276	1.055838	1.0	1.026489	1.019449
TRAF3	1.193162	1.274194	1.210526	1.057471	1.653266	1.369481	1.300546	1.202899	1.112583
LEF1-AS1	1.613252	0.778761	0.638368	0.793647	0.549777	0.457909	0.216607	0.984255	0.931624
TRAF5	1.556986	0.94483	0.888889	1.278689	3.463022	4.76843	0.977827	1.361502	1.563063
TRAF6	1.117318	1.096085	1.261672	1.081481	1.077922	1.142682	1.006012	1.098947	1.081481
TRAF7	1.064677	1.266624	1.257786	1.141844	1.209964	1.089431	1.280899	1.118812	1.106599
HOOK2	1.060372	1.04717	1.153846	1.0	1.069519	1.04908	0.946212	1.067961	1.004651
HOOK3	1.223214	1.676852	1.3875	1.11588	1.151751	1.170507	1.303965	1.129032	1.073171
HOOK1	1.187097	0.77193	0.84058	0.88806	0.968421	1.003891	0.681668	1.0	0.960938
ESD	2.803458	2.509449	1.051282	1.257576	2.033414	1.720172	3.929237	2.114286	1.727939
KCNE1B	0.106777	0.892735	0.991645	0.606061	0.543279	0.458953	1.0	0.655022	0.059532
RPL18	48.102612	23.57992	1.727939	27.536625	29.755962	33.994743	16.49683	33.234444	29.561415
ABCC10	1.18497	1.08642	1.037901	1.177866	1.117647	1.194872	1.07619	1.206897	1.259542
RSU1	1.417765	1.584	1.255956	1.416328	1.2	1.15847	2.844716	1.551998	1.487406
MIEF1	1.121521	1.082927	1.035043	1.125	1.078947	1.072662	1.31556	1.136452	1.119266
EMG1	0.991736	0.96788	0.920128	1.044776	1.007937	0.970297	1.082493	0.994118	1.074627
UBAP1L	0.996337	0.910798	0.894009	0.905809	0.955556	0.996182	0.814229	0.926152	0.935135
LOC101929295	1.046512	0.905028	0.919463	0.963351	0.983237	1.0	0.802198	1.053097	0.996885
SLC4A1AP	1.20603	1.251656	1.235521	1.258824	1.18497	1.163121	1.3	1.226692	1.242718
TBC1D10A	1.378788	1.22	1.221979	1.338028	1.337648	1.271429	1.0	1.907285	1.513158
MOV10	1.575509	1.1875	1.37811	1.419177	1.092537	1.076923	1.30821	1.26299	1.307263
